r;theta;x;y
0.280536;2.861501;-0.269604;0.077552
0.811801;4.807077;0.076753;-0.808165
0.361985;1.786247;-0.077388;0.353616
0.347211;2.997745;-0.343625;0.049773
0.776404;3.324804;-0.763410;-0.141452
0.351269;5.089751;0.129432;-0.326554
0.630237;4.097177;-0.363730;-0.514684
0.995469;0.640125;0.798387;0.594589
0.603121;4.704661;-0.004661;-0.603103
0.459221;5.524359;0.333231;-0.315976
0.656018;0.138821;0.649707;0.090777
0.494902;3.224933;-0.493184;-0.041198
0.666016;5.232681;0.331099;-0.577885
0.934382;3.137540;-0.934374;0.003787
0.054072;4.262538;-0.023512;-0.048692
0.932701;2.102404;-0.472805;0.803982
0.133827;1.638994;-0.009120;0.133516
0.616030;0.076429;0.614232;0.047037
0.545145;6.052222;0.530669;-0.124792
0.489270;5.264687;0.256693;-0.416526
0.492400;5.281269;0.265250;-0.414849
0.647961;4.014886;-0.416189;-0.496629
0.008978;1.003940;0.004821;0.007574
0.257221;0.807081;0.177896;0.185783
0.424904;4.501538;-0.088929;-0.415494
0.524032;0.508448;0.457743;0.255110
0.254888;0.118966;0.253086;0.030251
0.110538;5.786217;0.097166;-0.052700
0.368093;0.282241;0.353529;0.102517
0.420260;2.652541;-0.370997;0.197433
0.239677;5.462061;0.163316;-0.175423
0.756773;5.591130;0.582667;-0.482913
0.646520;5.586732;0.495960;-0.414743
0.902020;1.204267;0.323264;0.842105
0.852397;2.458548;-0.661166;0.537997
0.029567;5.410765;0.019011;-0.022645
0.748182;1.218184;0.258385;0.702149
0.016491;4.757377;0.000742;-0.016474
0.870014;1.719783;-0.129142;0.860376
0.885611;5.097360;0.332575;-0.820793
0.506507;2.573863;-0.427048;0.272359
0.892192;4.783986;0.063824;-0.889906
0.944929;3.261495;-0.938145;-0.113028
0.682300;1.966775;-0.263171;0.629503
0.080355;3.888745;-0.058951;-0.054605
0.251539;2.010820;-0.107146;0.227578
0.004579;3.296568;-0.004524;-0.000707
0.726240;4.090976;-0.422806;-0.590474
0.413821;3.947474;-0.286561;-0.298548
0.359117;4.917032;0.072979;-0.351623
0.535903;2.442174;-0.410082;0.345000
0.643720;1.784959;-0.136809;0.629014
0.098916;4.148234;-0.052891;-0.083588
0.557598;6.087967;0.547007;-0.108163
0.450276;6.029100;0.435819;-0.113182
0.780200;6.011645;0.751613;-0.209262
0.885557;1.185914;0.332483;0.820772
0.234531;5.218098;0.113613;-0.205175
0.707827;2.721769;-0.646360;0.288510
0.659861;4.952300;0.156794;-0.640962
0.052096;2.687645;-0.046820;0.022845
0.624567;3.600435;-0.559965;-0.276627
0.952417;2.204192;-0.563721;0.767670
0.224127;5.545477;0.165857;-0.150746
0.495420;3.664630;-0.429185;-0.247469
0.665161;0.196808;0.652321;0.130066
0.488280;5.185092;0.222311;-0.434736
0.831761;3.689461;-0.710022;-0.433239
0.485445;5.690750;0.402717;-0.271064
0.072478;2.840465;-0.069217;0.021497
0.381624;5.357534;0.229476;-0.304922
0.408857;1.678748;-0.044051;0.406477
0.557774;4.042526;-0.346310;-0.437243
0.614020;1.668827;-0.060096;0.611072
0.592924;1.720845;-0.088634;0.586262
0.570137;4.052780;-0.349384;-0.450541
0.217985;1.223361;0.074221;0.204960
0.734400;4.315009;-0.284216;-0.677174
0.061864;2.983753;-0.061095;0.009724
0.569345;0.462675;0.509485;0.254123
0.574475;4.717780;0.003097;-0.574467
0.621312;0.394301;0.573636;0.238685
0.576092;6.091077;0.565494;-0.109993
0.166303;3.630984;-0.146782;-0.078177
0.875136;1.500305;0.061638;0.872963
0.029963;1.613277;-0.001272;0.029936
0.607811;6.001529;0.583861;-0.168939
0.040294;1.040401;0.020384;0.034758
0.114913;4.111176;-0.065000;-0.094763
0.947539;4.447471;-0.248094;-0.914483
0.444547;3.252654;-0.441808;-0.049271
0.869210;4.162818;-0.454007;-0.741218
0.228733;3.792594;-0.181952;-0.138608
0.349288;1.825875;-0.088133;0.337986
0.078489;2.733091;-0.072031;0.031179
0.880586;4.102694;-0.504239;-0.721924
0.185844;3.153525;-0.185831;-0.002217
0.232071;1.748535;-0.041031;0.228415
0.471324;2.503058;-0.378459;0.280918
0.856177;2.176879;-0.487723;0.703680
0.153507;2.528938;-0.125588;0.088273
0.119574;4.783502;0.008496;-0.119272
0.357666;1.004480;0.191897;0.301828
0.443255;2.969302;-0.436692;0.075992
0.330535;2.455437;-0.255731;0.209416
0.180417;4.869984;0.028315;-0.178181
0.908471;0.311816;0.864663;0.278707
0.437615;0.862078;0.284827;0.332236
0.653237;1.905407;-0.214524;0.617007
0.944154;1.558720;0.011402;0.944085
0.738241;5.181994;0.334079;-0.658324
0.901042;2.767347;-0.838675;0.329394
0.842991;0.836374;0.564938;0.625683
0.718725;1.974906;-0.282603;0.660834
0.047839;0.573366;0.040189;0.025951
0.177129;1.265094;0.053309;0.168917
0.493747;5.108575;0.190538;-0.455501
0.479016;5.349586;0.284988;-0.385017
0.972923;5.794800;0.859180;-0.456496
0.840345;1.906683;-0.276983;0.793385
0.313066;0.130451;0.310406;0.040724
0.594893;4.636300;-0.045221;-0.593172
0.586741;3.448589;-0.559308;-0.177311
0.875094;4.752162;0.034796;-0.874402
0.852116;2.108637;-0.436524;0.731812
0.004408;0.670472;0.003454;0.002739
0.676693;2.650260;-0.596644;0.319265
0.063498;3.265271;-0.063013;-0.007833
0.071267;4.914852;0.014331;-0.069811
0.350352;3.992700;-0.230935;-0.263469
0.389829;3.314261;-0.384032;-0.066977
0.836804;5.551678;0.622723;-0.558978
0.340536;5.228691;0.168112;-0.296147
0.251342;5.213863;0.120825;-0.220396
0.754443;0.576086;0.632677;0.410980
0.649622;3.668513;-0.561507;-0.326678
0.628801;1.536333;0.021666;0.628428
0.321752;4.598626;-0.036525;-0.319672
0.793376;4.481155;-0.181825;-0.772260
0.488224;1.016896;0.256810;0.415224
0.048799;0.056448;0.048721;0.002753
0.784905;1.519551;0.040205;0.783875
0.947138;5.330673;0.548997;-0.771798
0.277880;0.115642;0.276024;0.032063
0.146978;3.947304;-0.101797;-0.106019
0.170215;3.372858;-0.165683;-0.039015
0.155714;0.044102;0.155563;0.006865
0.420384;0.079187;0.419067;0.033254
0.839191;4.220585;-0.396280;-0.739732
0.842415;0.691069;0.649136;0.536923
0.279766;3.091560;-0.279416;0.013992
0.693849;5.708701;0.582467;-0.377039
0.252905;0.098024;0.251691;0.024751
0.156814;0.290792;0.150230;0.044960
0.728799;4.052900;-0.446545;-0.575974
0.724477;1.846942;-0.197528;0.697029
0.170375;3.200542;-0.170079;-0.010038
0.052146;0.738362;0.038566;0.035098
0.874137;2.073621;-0.421249;0.765941
0.652271;0.132669;0.646539;0.086283
0.958260;5.167838;0.421506;-0.860578
0.557922;3.960455;-0.381090;-0.407489
0.345858;3.108034;-0.345663;0.011604
0.159281;1.162703;0.063212;0.146201
0.682738;0.010656;0.682699;0.007275
0.811389;3.008741;-0.804239;0.107478
0.010086;3.174504;-0.010081;-0.000332
0.903776;4.896757;0.165685;-0.888459
0.037191;0.380704;0.034528;0.013819
0.825624;1.774007;-0.166623;0.808636
0.705630;0.417537;0.645010;0.286140
0.576293;5.504102;0.410066;-0.404919
0.092187;3.948599;-0.063762;-0.066579
0.509871;6.071593;0.498500;-0.107082
0.474818;1.018775;0.248999;0.404291
0.987439;5.965445;0.938012;-0.308497
0.500982;0.387754;0.463789;0.189426
0.096109;5.320853;0.054937;-0.078860
0.072724;1.604663;-0.002462;0.072682
0.548242;1.707858;-0.074908;0.543100
0.773439;2.259628;-0.491626;0.597086
0.750671;1.884183;-0.231418;0.714110
0.381221;4.112012;-0.215372;-0.314554
0.079220;2.628960;-0.069037;0.038855
0.715038;2.646453;-0.629163;0.339754
0.700755;5.887470;0.646602;-0.270119
0.487649;4.985079;0.131335;-0.469630
0.329378;3.643217;-0.288799;-0.158382
0.938191;5.273157;0.498965;-0.794504
0.062512;2.595018;-0.053405;0.032491
0.517744;0.313851;0.492453;0.159840
0.878792;0.117659;0.872716;0.103159
0.628016;6.125484;0.620223;-0.098629
0.381919;1.364036;0.078404;0.373785
0.230292;5.844374;0.208474;-0.097843
0.488907;0.023443;0.488773;0.011460
0.806145;1.505313;0.052751;0.804417
0.819960;1.177255;0.314423;0.757280
0.894026;5.649715;0.720565;-0.529215
0.122131;0.788012;0.086134;0.086585
0.320376;5.170345;0.141643;-0.287364
0.062437;2.038121;-0.028128;0.055742
0.616286;5.706182;0.516510;-0.336193
0.904213;0.445032;0.816140;0.389252
0.747416;3.035262;-0.743195;0.079323
0.483839;4.910391;0.095176;-0.474386
0.533028;2.278484;-0.346510;0.405030
0.316591;4.256205;-0.139466;-0.284216
0.337533;4.388868;-0.107304;-0.320022
0.894489;0.528900;0.772269;0.451345
0.145024;2.408954;-0.107813;0.096997
0.604260;5.976371;0.576041;-0.182500
0.139327;2.665453;-0.123830;0.063861
0.654887;0.209563;0.640559;0.136238
0.839752;4.882148;0.141872;-0.827681
0.675122;1.006114;0.361290;0.570315
0.599904;4.634220;-0.046846;-0.598072
0.484505;4.602697;-0.053040;-0.481593
0.645726;5.686723;0.534227;-0.362717
0.803372;5.714519;0.676937;-0.432623
0.388147;5.048935;0.128177;-0.366372
0.207359;2.749063;-0.191588;0.079320
0.682547;3.292081;-0.674833;-0.102328
0.631276;3.370508;-0.614808;-0.143250
0.738813;3.303479;-0.729153;-0.119082
0.620610;2.514462;-0.502517;0.364189
0.425514;4.657242;-0.023454;-0.424867
0.867710;3.549007;-0.796687;-0.343819
0.681795;3.283580;-0.674934;-0.096481
0.114547;3.276983;-0.113499;-0.015461
0.815968;4.961637;0.201279;-0.790753
0.681676;5.857343;0.620796;-0.281592
0.043580;4.288488;-0.017925;-0.039723
0.664767;1.292187;0.182823;0.639133
0.103956;6.185740;0.103463;-0.010114
0.631505;0.053131;0.630614;0.033536
0.304407;2.231888;-0.186899;0.240275
0.962335;6.201215;0.959104;-0.078795
0.395519;3.729768;-0.329054;-0.219451
0.523387;0.844039;0.347764;0.391144
0.635729;4.149102;-0.339459;-0.537512
0.050874;3.629137;-0.044946;-0.023832
0.401573;5.771640;0.350167;-0.196580
0.658789;3.768152;-0.533652;-0.386288
0.957535;4.859020;0.139902;-0.947260
0.121268;4.860063;0.017843;-0.119948
0.079358;5.045052;0.025915;-0.075007
0.705728;4.016784;-0.452266;-0.541763
0.001831;5.572230;0.001387;-0.001195
0.361301;3.909015;-0.260029;-0.250845
0.871339;3.199134;-0.869897;-0.050110
0.630595;1.104245;0.283647;0.563200
0.864375;3.725495;-0.721163;-0.476516
0.679053;1.632962;-0.042187;0.677741
0.702894;4.516303;-0.136946;-0.689424
0.910579;2.127631;-0.481243;0.773020
0.379142;6.040994;0.368077;-0.090930
0.916219;1.866527;-0.267022;0.876445
0.396391;3.612882;-0.353178;-0.179976
0.896788;2.223783;-0.544854;0.712294
0.864697;0.113449;0.859138;0.097889
0.127429;2.892829;-0.123506;0.031374
0.337353;2.196036;-0.197450;0.273533
0.616051;5.375491;0.379219;-0.485501
0.236358;6.140884;0.233969;-0.033521
0.477676;3.921016;-0.339780;-0.335744
0.002863;0.680287;0.002226;0.001801
0.316148;5.449017;0.212386;-0.234183
0.217554;6.253032;0.217455;-0.006559
0.127132;5.783352;0.111579;-0.060932
0.230345;3.481287;-0.217182;-0.076751
0.259072;3.829526;-0.200149;-0.164496
0.515518;4.345721;-0.184817;-0.481250
0.422907;5.729693;0.359765;-0.222306
0.783004;2.008703;-0.332029;0.709121
0.782187;1.030775;0.402165;0.670880
0.854104;2.676436;-0.763357;0.383119
0.624461;1.202960;0.224555;0.582689
0.775478;4.755517;0.033434;-0.774757
0.046994;3.318703;-0.046259;-0.008280
0.250569;3.296599;-0.247565;-0.038684
0.668590;1.592360;-0.014416;0.668435
0.149293;6.187292;0.148607;-0.014294
0.120670;2.304974;-0.080846;0.089583
0.496291;4.801321;0.044078;-0.494330
0.287297;4.565589;-0.042024;-0.284207
0.318218;0.394088;0.293826;0.122185
0.852476;5.238518;0.428105;-0.737185
0.754365;1.730289;-0.119806;0.744791
0.261997;0.337539;0.247213;0.086764
0.111431;3.521952;-0.103467;-0.041369
0.217774;6.066635;0.212688;-0.046791
0.986505;2.253075;-0.622054;0.765664
0.156993;1.748830;-0.027803;0.154512
0.115452;4.526024;-0.021392;-0.113453
0.322876;5.544113;0.238636;-0.217490
0.761361;6.229565;0.760267;-0.040805
0.135805;5.721808;0.114962;-0.072296
0.492556;1.611480;-0.020033;0.492148
0.793854;3.174259;-0.793430;-0.025928
0.020630;0.509887;0.018006;0.010069
0.748187;5.373380;0.459312;-0.590607
0.143873;3.774083;-0.116042;-0.085051
0.205289;2.604946;-0.176431;0.104955
0.392400;2.936045;-0.384140;0.080090
0.468311;3.165664;-0.468175;-0.011272
0.544175;1.271949;0.160215;0.520055
0.469367;0.295511;0.449022;0.136693
0.561025;0.896686;0.350193;0.438308
0.841719;1.211587;0.295893;0.787996
0.379403;1.034181;0.193962;0.326076
0.075203;0.884446;0.047657;0.058174
0.672413;1.325809;0.163090;0.652335
0.567770;4.280866;-0.237472;-0.515722
0.983836;2.272157;-0.634828;0.751616
0.186520;3.272396;-0.184927;-0.024328
0.959128;5.872944;0.879544;-0.382530
0.376019;3.891510;-0.275150;-0.256286
0.051724;3.652466;-0.045120;-0.025290
0.033943;6.034849;0.032902;-0.008343
0.564946;0.116905;0.561090;0.065895
0.464307;0.685627;0.359384;0.293980
0.221044;2.827597;-0.210236;0.068272
0.672505;1.875034;-0.201460;0.641621
0.592738;3.230971;-0.590372;-0.052907
0.491251;3.069292;-0.489968;0.035487
0.678820;0.520292;0.588995;0.337464
0.145609;5.451204;0.098055;-0.107644
0.293816;4.482299;-0.067009;-0.286073
0.548907;4.988874;0.149839;-0.528060
0.591357;4.620831;-0.054068;-0.588880
0.831175;3.458799;-0.789708;-0.259255
0.186488;1.301838;0.049555;0.179783
0.169839;4.741066;0.004870;-0.169769
0.304854;4.524735;-0.056872;-0.299502
0.715040;2.426265;-0.539768;0.468970
0.738741;4.371206;-0.247184;-0.696160
0.495274;6.030507;0.479547;-0.123817
0.145726;1.054187;0.071979;0.126709
0.258206;4.639906;-0.018699;-0.257528
0.198356;1.670134;-0.019672;0.197378
0.743310;5.511466;0.532740;-0.518361
0.348617;5.585243;0.267099;-0.224036
0.744763;0.997676;0.403853;0.625759
0.602299;1.845183;-0.163197;0.579768
0.469141;4.461112;-0.116648;-0.454408
0.545450;1.886941;-0.169583;0.518418
0.260494;1.560052;0.002799;0.260479
0.507510;5.948197;0.479300;-0.166848
0.002854;2.065384;-0.001355;0.002512
0.666819;1.471811;0.065898;0.663555
0.714869;5.792544;0.630537;-0.336840
0.929946;4.564703;-0.136841;-0.919823
0.398049;0.475461;0.353898;0.182206
0.410626;1.084528;0.191898;0.363027
0.330488;3.826353;-0.255986;-0.209030
0.438418;0.463687;0.392125;0.196082
0.486160;1.906237;-0.160037;0.459064
0.479070;4.695267;-0.008202;-0.479000
0.462172;0.511257;0.403074;0.226129
0.557297;2.812762;-0.527437;0.179971
0.307730;3.889920;-0.225513;-0.209384
0.747982;3.570257;-0.680306;-0.310903
0.867390;4.849639;0.118676;-0.859233
0.031261;2.429061;-0.023655;0.020437
0.100561;1.347316;0.022287;0.098060
0.137195;2.084648;-0.067436;0.119477
0.136345;3.666195;-0.118010;-0.068291
0.058277;3.357697;-0.056921;-0.012496
0.659165;2.946205;-0.646623;0.127975
0.707002;3.179330;-0.706499;-0.026674
0.077886;0.913701;0.047574;0.061668
0.096156;0.505156;0.084146;0.046534
0.965159;3.614252;-0.859340;-0.439394
0.344025;5.929335;0.322711;-0.119209
0.172948;2.624329;-0.150322;0.085523
0.391349;3.020189;-0.388469;0.047395
0.036775;0.875443;0.023560;0.028237
0.565254;2.642186;-0.496218;0.270703
0.911175;3.748014;-0.748706;-0.519307
0.323466;3.318075;-0.318442;-0.056790
0.810947;6.138760;0.802504;-0.116714
0.859870;5.952011;0.813146;-0.279590
0.560507;5.768888;0.487999;-0.275726
0.998039;4.624582;-0.087523;-0.994194
0.903403;4.429903;-0.251818;-0.867597
0.242031;3.126771;-0.242004;0.003587
0.366814;2.124892;-0.193008;0.311930
0.578040;2.085848;-0.284731;0.503049
0.429766;2.754655;-0.397993;0.162174
0.275657;3.786964;-0.220216;-0.165806
0.856092;4.190922;-0.426464;-0.742308
0.599744;2.571199;-0.504798;0.323840
0.322689;1.036713;0.164266;0.277750
0.346089;1.469411;0.035028;0.344312
0.761513;1.168088;0.298446;0.700594
0.278305;0.558022;0.236087;0.147365
0.162921;0.868179;0.105282;0.124334
0.036105;4.545439;-0.006000;-0.035603
0.056323;0.214533;0.055032;0.011991
0.459454;2.991286;-0.454274;0.068799
0.255537;1.368710;0.051290;0.250337
0.973719;3.910347;-0.699887;-0.676969
0.072376;0.427954;0.065849;0.030037
0.470677;3.155051;-0.470634;-0.006334
0.506529;4.689355;-0.011666;-0.506395
0.621208;5.522750;0.450088;-0.428159
0.929692;1.388282;0.168741;0.914250
0.804545;4.830092;0.094479;-0.798978
0.902302;0.946461;0.527448;0.732085
0.518949;4.170873;-0.267485;-0.444702
0.852893;5.009295;0.249525;-0.815576
0.752628;0.099369;0.748915;0.074665
0.935430;1.916906;-0.317336;0.879959
0.255596;3.192518;-0.255265;-0.013011
0.855581;1.453942;0.099751;0.849746
0.984183;0.698175;0.753901;0.632653
0.965591;6.018676;0.932009;-0.252440
0.733470;0.238554;0.712699;0.173317
0.026014;1.282693;0.007391;0.024942
0.056462;0.307216;0.053818;0.017074
0.466833;1.219076;0.160830;0.438254
0.444220;5.735776;0.379309;-0.231206
0.414975;1.563037;0.003220;0.414963
0.681610;1.993510;-0.279622;0.621614
0.915751;1.260149;0.279922;0.871920
0.497445;1.790689;-0.108505;0.485467
0.997814;4.815590;0.102793;-0.992505
0.300812;2.824895;-0.285852;0.093682
0.071510;0.457165;0.064166;0.031565
0.957701;5.825085;0.858956;-0.423539
0.304162;2.879182;-0.293750;0.078903
0.038209;4.939244;0.008594;-0.037230
0.932490;1.809752;-0.220709;0.905994
0.824072;2.983608;-0.813809;0.129650
0.008530;5.532558;0.006238;-0.005818
0.523751;6.231129;0.523042;-0.027252
0.590909;3.043098;-0.588045;0.058108
0.904592;3.281306;-0.895778;-0.125973
0.733089;0.644366;0.586091;0.440360
0.355865;1.037938;0.180778;0.306527
0.819466;5.361505;0.495353;-0.652802
0.450190;2.096272;-0.225826;0.389453
0.136087;1.679835;-0.014809;0.135279
0.783228;1.304370;0.206212;0.755594
0.340114;1.616544;-0.015554;0.339758
0.651040;1.009256;0.346673;0.551063
0.715517;1.291836;0.197022;0.687857
0.946733;4.071548;-0.566023;-0.758895
0.493633;1.804261;-0.114202;0.480241
0.122864;0.116339;0.122033;0.014262
0.684044;1.023952;0.355699;0.584290
0.010231;1.727581;-0.001597;0.010106
0.647291;2.709159;-0.587707;0.271268
0.797189;5.634340;0.635186;-0.481715
0.533730;0.961667;0.305376;0.437737
0.578278;5.463531;0.394660;-0.422669
0.522717;0.178870;0.514377;0.093000
0.203180;4.139388;-0.110155;-0.170728
0.812174;3.158934;-0.812052;-0.014084
0.382754;4.201189;-0.187252;-0.333822
0.760041;0.212334;0.742972;0.160173
0.829268;6.232355;0.828197;-0.042134
0.239396;1.836908;-0.062957;0.230969
0.156270;1.566913;0.000607;0.156269
0.095862;4.998186;0.027026;-0.091974
0.784250;4.900294;0.146499;-0.770445
0.958453;4.991871;0.264397;-0.921263
0.571211;0.767158;0.411207;0.396473
0.225657;2.314726;-0.152811;0.166041
0.018830;1.732526;-0.003032;0.018584
0.037807;3.751740;-0.030985;-0.021663
0.661640;3.521876;-0.614372;-0.245590
0.141928;2.394981;-0.104174;0.096391
0.735680;5.994800;0.705300;-0.209231
0.883933;0.744143;0.650282;0.598724
0.622742;1.007364;0.332601;0.526483
0.668581;6.084398;0.655414;-0.132032
0.668589;2.666138;-0.594432;0.306042
0.777067;5.182742;0.352168;-0.692684
0.190063;5.484775;0.132635;-0.136132
0.620345;6.121789;0.612283;-0.099687
0.652836;0.597851;0.539600;0.367460
0.768795;1.407729;0.124811;0.758596
0.217248;3.209476;-0.216748;-0.014736
0.108800;1.483322;0.009505;0.108384
0.302896;0.921159;0.183221;0.241197
0.349538;6.060365;0.340897;-0.077241
0.223483;3.087972;-0.223162;0.011978
0.345710;6.026599;0.334392;-0.087734
0.445568;4.687225;-0.011211;-0.445427
0.593950;3.673540;-0.511879;-0.301259
0.906322;1.649531;-0.071285;0.903514
0.553024;0.573429;0.464566;0.300024
0.203212;2.074023;-0.098000;0.178020
0.916123;2.471026;-0.717755;0.569306
0.203020;0.331884;0.191941;0.066149
0.367589;2.338652;-0.255325;0.264444
0.147972;4.101261;-0.084905;-0.121189
0.112608;5.539080;0.082845;-0.076271
0.163541;1.391148;0.029222;0.160909
0.634002;2.930710;-0.619957;0.132711
0.884367;6.179764;0.879642;-0.091299
0.947326;0.677642;0.738018;0.593933
0.991358;1.841200;-0.264812;0.955335
0.583365;5.989622;0.558408;-0.168805
0.039032;4.358438;-0.013529;-0.036612
0.537940;2.900984;-0.522444;0.128188
0.472550;0.571544;0.397446;0.255617
0.552970;4.245944;-0.248678;-0.493898
0.937407;6.191740;0.933490;-0.085602
0.069039;0.882329;0.043864;0.053313
0.554619;2.743415;-0.511231;0.215048
0.028988;1.375659;0.005621;0.028438
0.089365;0.889674;0.056270;0.069425
0.100515;4.833391;0.012133;-0.099780
0.363004;4.615107;-0.035258;-0.361288
0.752047;4.798613;0.064764;-0.749253
0.234409;4.394297;-0.073313;-0.222650
0.387925;1.418536;0.058838;0.383437
0.992410;6.102795;0.976307;-0.178052
0.179045;3.441891;-0.171032;-0.052962
0.181310;4.504950;-0.037342;-0.177423
0.525853;4.108324;-0.298681;-0.432795
0.324301;3.739595;-0.268022;-0.182579
0.329623;1.644360;-0.024226;0.328732
0.096973;5.749203;0.083473;-0.049356
0.918487;4.094073;-0.532413;-0.748435
0.867995;5.953161;0.821153;-0.281288
0.870535;2.976420;-0.858687;0.143135
0.605423;3.062437;-0.603527;0.047873
0.242970;3.045956;-0.241860;0.023201
0.221919;6.251876;0.221810;-0.006947
0.248502;2.867193;-0.239205;0.067336
0.694391;3.998789;-0.454520;-0.524967
0.198447;1.276454;0.057572;0.189912
0.124070;2.371852;-0.089094;0.086346
0.267300;1.918759;-0.091145;0.251281
0.610829;1.944677;-0.223094;0.568631
0.475592;5.875595;0.436631;-0.188524
0.904681;2.020471;-0.393240;0.814745
0.713190;0.010392;0.713151;0.007412
0.236582;0.930100;0.141418;0.189663
0.169599;0.657077;0.134285;0.103592
0.611857;0.252169;0.592506;0.152662
0.578289;1.365217;0.118049;0.566112
0.043889;2.121273;-0.022958;0.037406
0.702060;1.670121;-0.069617;0.698600
0.332629;2.933714;-0.325468;0.068650
0.238489;3.414107;-0.229688;-0.064190
0.103342;2.745350;-0.095335;0.039885
0.746526;4.673207;-0.029243;-0.745953
0.330781;3.331213;-0.324852;-0.062348
0.565496;5.916310;0.527864;-0.202844
0.839684;0.258170;0.811856;0.214381
0.393093;4.676983;-0.013915;-0.392847
0.362657;3.912131;-0.260219;-0.252598
0.262372;3.765130;-0.212998;-0.153202
0.770665;2.714154;-0.701329;0.319473
0.220169;5.647798;0.177201;-0.130668
0.988457;5.016860;0.296328;-0.942994
0.116156;0.203236;0.113765;0.023445
0.136070;2.102153;-0.068947;0.117309
0.814507;6.189258;0.810917;-0.076392
0.801483;3.577319;-0.726595;-0.338281
0.528423;2.646339;-0.464932;0.251135
0.522636;4.971897;0.134111;-0.505136
0.164942;5.362177;0.099793;-0.131329
0.837833;1.550634;0.016892;0.837663
0.311380;4.256965;-0.136958;-0.279642
0.287880;1.387484;0.052477;0.283057
0.938235;4.087445;-0.548916;-0.760905
0.359812;4.504786;-0.074162;-0.352086
0.766128;4.064153;-0.462574;-0.610719
0.665282;6.197087;0.662818;-0.057209
0.545705;1.068713;0.262622;0.478355
0.301108;4.158595;-0.158358;-0.256103
0.718790;5.991206;0.688368;-0.206903
0.512781;3.350804;-0.501600;-0.106499
0.938581;5.218921;0.455350;-0.820726
0.618997;6.178608;0.615615;-0.064615
0.251795;0.889906;0.158501;0.195648
0.291010;5.862771;0.265669;-0.118772
0.511403;0.809544;0.352780;0.370242
0.696232;2.130848;-0.369859;0.589867
0.322713;6.183358;0.321106;-0.032162
0.559960;4.883920;0.095580;-0.551742
0.151001;2.740248;-0.139002;0.058990
0.494259;5.762498;0.428759;-0.245882
0.082954;1.002426;0.044651;0.069912
0.419779;3.949981;-0.289927;-0.303574
0.845984;4.529467;-0.153888;-0.831870
0.806872;3.548580;-0.740965;-0.319396
0.190769;2.008445;-0.080850;0.172789
0.098071;4.057065;-0.059766;-0.077756
0.666623;1.466621;0.069320;0.663009
0.145411;2.731741;-0.133368;0.057942
0.375054;2.742114;-0.345524;0.145873
0.884211;5.569774;0.668582;-0.578643
0.081617;3.647037;-0.071412;-0.039519
0.225592;5.784816;0.198152;-0.107832
0.564556;1.896919;-0.180868;0.534799
0.697982;4.495984;-0.149871;-0.681702
0.738028;1.207886;0.261997;0.689958
0.149040;5.158388;0.064290;-0.134461
0.868134;0.535145;0.746764;0.442719
0.965994;4.486936;-0.215946;-0.941548
0.806059;4.856067;0.115415;-0.797753
0.278893;3.224405;-0.277937;-0.023069
0.608873;5.612870;0.477129;-0.378252
0.158883;1.730992;-0.025344;0.156849
0.126737;1.911936;-0.042401;0.119434
0.710266;0.113996;0.705656;0.080792
0.257067;3.735209;-0.213089;-0.143794
0.904600;5.372350;0.554597;-0.714649
0.174921;4.062356;-0.105864;-0.139248
0.775718;1.607427;-0.028409;0.775198
0.464800;2.976345;-0.458468;0.076458
0.487740;1.274406;0.142454;0.466473
0.182293;4.001007;-0.119016;-0.138080
0.540163;0.316842;0.513276;0.168297
0.721951;3.180285;-0.721411;-0.027927
0.280898;0.278735;0.270057;0.077286
0.795377;0.478421;0.706075;0.366174
0.073895;2.539978;-0.060921;0.041823
0.485811;1.462587;0.052467;0.482970
0.196098;3.848753;-0.149076;-0.127400
0.053424;5.694853;0.044442;-0.029649
0.630691;5.195208;0.292816;-0.558597
0.017193;0.324483;0.016296;0.005481
0.681880;4.451430;-0.175930;-0.658794
0.214539;2.875173;-0.206970;0.056484
0.964297;4.268413;-0.414198;-0.870809
0.447651;6.084568;0.438850;-0.088328
0.398520;3.958055;-0.272908;-0.290413
0.605169;5.897919;0.560809;-0.227426
0.196724;5.299691;0.109008;-0.163761
0.961193;3.000988;-0.951707;0.134704
0.404187;1.714820;-0.058011;0.400002
0.070117;3.003878;-0.069453;0.009626
0.193524;3.492999;-0.181698;-0.066615
0.227212;2.448067;-0.174725;0.145246
0.684829;1.763288;-0.131011;0.672181
0.812338;5.226806;0.399693;-0.707205
0.623831;2.173253;-0.353505;0.514003
0.883516;1.920839;-0.302991;0.829938
0.054351;3.860433;-0.040903;-0.035791
0.279662;3.361504;-0.272927;-0.061006
0.293747;4.569842;-0.041731;-0.290768
0.503389;4.349642;-0.178624;-0.470631
0.357257;3.926425;-0.252762;-0.252476
0.147302;0.441915;0.133151;0.062997
0.468382;3.926036;-0.331512;-0.330880
0.547955;2.443663;-0.419829;0.352134
0.897770;0.844611;0.596139;0.671274
0.867003;0.573623;0.728231;0.470504
0.690353;0.591970;0.572885;0.385215
0.480917;2.357338;-0.340448;0.339671
0.891203;5.086917;0.326032;-0.829425
0.207054;3.236060;-0.206131;-0.019531
0.155492;3.813403;-0.121703;-0.096779
0.337098;4.562818;-0.050232;-0.333334
0.221330;3.875217;-0.164393;-0.148195
0.261195;3.236324;-0.260024;-0.024706
0.344073;4.804023;0.031485;-0.342629
