X(2,4); Y(2,4)
3.238276; 0.478012
2.757482; 1.754698
2.636812; 1.523192
2.669574; 1.888970
2.819246; 1.866696
2.098038; 1.919858
3.117808; 1.774016
2.096608; 1.703044
3.608116; 0.373494
2.611296; 1.569678
2.615862; 1.119326
3.186678; 0.600694
3.064282; 1.689966
3.393630; 1.579580
3.775190; 1.420534
2.627498; 0.046170
3.898546; 1.384980
3.800868; 0.535358
2.908172; 1.503148
3.457034; 0.760122
3.369844; 0.587776
3.712684; 0.487654
2.361794; 1.809292
3.223402; 1.002614
3.215490; 1.834700
2.572292; 1.831354
3.986730; 0.791674
2.432048; 1.051012
2.481640; 1.825680
3.663296; 0.256830
2.278918; 0.290794
2.303000; 0.177464
3.675774; 1.136574
3.745526; 1.616650
2.639722; 0.235264
3.409476; 1.042270
2.823042; 1.122160
2.562628; 0.217540
3.964156; 1.786032
3.220154; 1.179648
2.653436; 0.825150
3.011002; 1.672870
3.616824; 1.443050
2.723882; 1.131170
2.301434; 1.419884
3.388000; 0.580352
2.743382; 0.723706
3.790520; 1.451862
2.892984; 1.536048
3.068512; 0.565410
2.804016; 1.510694
3.607680; 0.659762
2.632854; 0.170310
2.877302; 0.597012
2.989046; 1.130160
2.809364; 0.675186
2.988014; 1.820366
2.348056; 1.637544
2.296120; 0.104642
2.768714; 0.597556
3.524526; 1.189418
3.177908; 1.300614
2.945828; 0.968430
2.752476; 0.871516
3.537182; 0.853692
3.436926; 1.373902
2.364386; 1.044608
2.033666; 0.997242
2.247622; 1.943672
2.626958; 0.269372
2.106538; 1.436322
2.944558; 0.127256
3.256688; 1.292614
3.764800; 0.585512
3.397256; 1.566218
3.183068; 1.954488
3.788342; 1.393682
3.255102; 1.766874
2.362112; 0.007578
2.638392; 0.931998
2.861270; 0.075318
2.305900; 0.258362
3.119926; 0.339566
3.255604; 0.400252
3.315944; 1.882562
2.669624; 1.422482
2.351588; 1.614182
3.549738; 0.640980
3.939500; 0.347244
3.226492; 1.336758
2.946166; 1.442266
2.323950; 0.734508
2.835948; 0.611756
2.501384; 0.230764
2.619334; 1.139776
3.162762; 0.513308
3.215094; 1.468662
2.771670; 1.367726
2.840934; 1.059978
2.800682; 0.156878
3.975244; 1.470308
2.612064; 0.326832
2.117194; 1.194506
2.000516; 0.056696
3.541750; 1.227010
2.426158; 0.487918
3.701980; 0.750108
2.255130; 0.537928
2.394568; 0.756514
2.768692; 0.046606
2.928994; 1.931454
2.559914; 1.176794
2.432820; 0.364290
2.544520; 0.306458
2.456972; 0.377906
3.496040; 0.432218
3.848214; 0.108104
3.791754; 0.998114
2.335316; 1.792272
3.054810; 0.909770
2.051986; 0.513672
3.397688; 1.753966
2.296484; 0.685524
3.324598; 0.691052
3.442038; 0.093290
2.737658; 1.403738
3.057448; 0.330276
2.580532; 0.522972
3.727270; 0.157756
2.829432; 0.184244
2.535662; 0.325472
3.649166; 1.416582
3.466282; 0.473624
2.414696; 1.801598
2.265896; 0.502210
2.711368; 1.350586
3.015882; 1.141762
2.137256; 0.345070
3.827286; 1.461854
3.036122; 0.302028
2.587848; 0.806484
3.705766; 1.645296
3.136760; 0.286298
3.200974; 0.864032
2.444054; 0.030406
2.080980; 0.012422
2.355878; 1.730146
3.429004; 1.822160
2.203770; 0.876404
3.623758; 1.502372
3.378614; 1.367832
3.885662; 1.427200
2.509594; 0.022920
2.804974; 0.336880
2.517478; 1.841096
2.638908; 1.105328
2.647580; 1.377380
3.783328; 0.817044
3.663678; 0.984302
3.681076; 1.140438
3.014708; 1.762056
2.185564; 0.403292
2.524906; 1.614568
2.225452; 1.761382
3.523676; 0.881916
3.263754; 1.934994
2.249748; 0.182120
3.362194; 1.792046
2.205040; 0.167168
2.128926; 1.755224
3.040968; 1.800538
2.860552; 0.721252
3.177918; 0.643880
3.538296; 1.874302
2.660888; 0.252078
2.047444; 1.675596
3.046838; 0.233008
3.111592; 1.571746
2.880280; 0.369750
3.333128; 0.403956
3.251666; 1.629586
2.338950; 0.534118
2.844410; 0.733848
2.326164; 0.082156
3.933720; 1.487794
3.837380; 0.007392
3.288332; 0.697932
2.728644; 1.498956
2.374516; 1.299644
2.405962; 1.035404
3.551722; 0.453406
3.743706; 0.598562
3.719118; 0.855298
2.170308; 0.599398
3.225048; 0.536140
2.036058; 1.509418
3.198430; 1.407712
3.076240; 0.042840
3.174264; 0.435108
2.124996; 0.140688
3.922902; 1.962376
2.148080; 0.243940
3.693012; 1.909428
2.775600; 1.100234
3.209072; 1.181562
2.135638; 0.760796
3.634968; 0.912048
2.392062; 1.354086
2.800052; 1.595074
2.986188; 1.057804
3.163918; 0.054950
3.599928; 0.362348
3.462662; 0.676168
3.437892; 0.636926
2.143982; 0.595594
2.777614; 1.099588
3.590674; 1.958398
3.343528; 0.316392
3.867826; 1.151832
3.416626; 0.109602
2.333394; 1.552264
2.870398; 1.968362
3.497018; 0.295164
2.355152; 0.297070
3.890238; 0.374044
3.354874; 1.054156
2.428994; 1.987506
3.416504; 1.891656
2.663676; 1.887102
3.561286; 1.840362
3.515400; 1.371604
2.939950; 1.106074
3.330002; 1.316184
3.422466; 0.230532
2.468016; 0.839092
2.340136; 0.801412
3.424062; 0.243238
3.802478; 1.953784
2.538404; 1.190336
2.250854; 0.428642
3.564380; 0.638432
3.482800; 1.993376
2.625940; 1.932008
2.917736; 0.322320
2.851814; 0.479024
2.162682; 0.367214
3.850628; 0.135336
3.473290; 0.213336
3.451520; 1.928460
3.476572; 1.919538
3.800258; 1.816708
3.753654; 0.257024
3.092652; 0.588836
2.210808; 1.631056
3.779172; 1.494366
3.092402; 1.343554
3.165502; 0.575202
3.336930; 0.824146
3.539916; 0.254666
3.146466; 0.391730
3.766394; 0.341852
2.758946; 0.649728
2.477190; 1.264940
2.863064; 0.961414
2.226104; 0.339636
3.913656; 1.059066
3.189050; 1.667310
2.348794; 0.281702
2.256148; 0.559602
2.945462; 0.035320
3.086672; 0.037864
2.411578; 0.252176
3.645772; 1.748508
2.109026; 1.185688
3.035880; 1.255494
2.610122; 0.802274
2.630050; 0.401772
3.452002; 1.107240
2.699416; 1.347770
3.101360; 0.925522
2.720112; 1.015016
3.017292; 1.909162
3.715032; 1.366088
3.223568; 1.971180
2.958394; 0.169030
3.039204; 0.045068
2.206894; 1.450784
3.329948; 1.852666
2.231996; 1.438974
2.071058; 1.267876
3.727172; 0.681182
3.102856; 0.357224
3.082954; 0.554858
2.497168; 0.815076
3.902630; 1.598528
2.773302; 0.622742
3.646250; 1.790594
3.564608; 1.361282
3.156682; 0.788176
2.365166; 0.115078
3.989910; 1.404370
3.192850; 1.229508
3.887858; 0.522798
2.114880; 1.152560
2.994476; 0.185938
3.453140; 0.721650
3.899824; 0.555996
2.111578; 0.015484
2.143560; 0.608746
2.830560; 0.046190
3.239980; 1.603862
3.701636; 0.886230
2.427160; 0.298948
2.247512; 1.583844
2.119828; 0.612678
2.731626; 0.109738
3.049752; 1.924476
2.371950; 1.970316
3.479978; 0.486830
3.122876; 1.507158
3.705474; 0.576016
2.228808; 1.605298
2.164718; 0.340386
2.653486; 0.308278
3.981838; 0.516750
3.387172; 1.221818
2.120612; 0.121512
2.108048; 1.580478
2.420460; 0.355560
3.164322; 0.540288
2.000942; 0.928652
3.682730; 1.050694
3.885832; 0.054680
3.021010; 1.365810
2.541512; 0.143886
2.872968; 1.279690
3.752608; 0.134482
3.917692; 1.917326
3.507572; 0.571180
3.258308; 1.489410
3.087930; 0.645480
2.711228; 0.241248
2.766992; 1.851980
3.821726; 0.220156
2.207540; 0.018752
2.760444; 1.241186
2.947404; 1.475878
2.291882; 1.865940
3.530558; 1.312892
2.264454; 1.104774
2.489484; 1.137422
3.417168; 1.274796
2.304608; 1.334862
2.224826; 1.812182
3.906042; 1.483134
2.334296; 0.026676
3.161318; 1.045526
3.300628; 0.961014
2.897506; 0.155058
3.181170; 0.137752
2.173810; 0.974318
3.378938; 0.153918
2.450196; 0.703524
3.052562; 1.013458
3.049122; 1.317016
3.150938; 0.571310
3.487144; 0.568106
3.846106; 1.791752
3.902968; 1.103636
2.636638; 0.841714
3.619474; 0.970936
3.901096; 0.780792
3.049166; 1.201724
2.774510; 1.946672
3.356784; 1.955680
3.117128; 0.563298
3.962702; 1.528772
3.749922; 1.445602
3.265000; 0.802484
2.459060; 0.314122
2.119502; 0.642702
2.885432; 0.639350
2.243514; 1.764242
2.431102; 0.146482
2.867878; 0.100446
2.020902; 0.487352
3.071382; 1.921998
2.300848; 0.120548
2.156426; 1.075358
3.099924; 1.513210
2.063742; 1.249758
3.109214; 0.026444
3.811234; 1.891840
3.472046; 1.076234
3.727028; 0.963812
3.390358; 0.879234
2.639218; 1.308494
3.518584; 0.882732
3.072738; 0.982392
2.061920; 1.940616
3.082838; 0.082822
2.427970; 0.154220
3.037524; 0.728818
3.307472; 1.193950
2.836882; 1.440100
3.739866; 0.900624
2.689858; 1.881784
2.927070; 0.501092
3.773624; 1.431820
2.610032; 1.500652
2.395632; 0.000390
3.412592; 1.034852
3.308884; 0.931176
3.917584; 1.414326
3.913568; 1.012208
3.354944; 0.029110
3.095030; 0.815618
3.216034; 0.132554
2.577140; 0.523506
2.359210; 1.414022
3.963608; 0.099076
2.314648; 1.686170
3.980860; 0.274422
3.219968; 0.787188
3.706242; 1.830000
3.320544; 1.134580
2.863094; 0.733136
2.169432; 1.204682
2.697018; 1.119720
2.619010; 1.643290
2.131930; 1.006658
3.672402; 0.259664
3.822276; 0.888436
3.424924; 0.399416
2.444648; 1.784134
3.813440; 1.440960
2.915914; 1.160792
3.127130; 1.929478
3.435214; 1.379802
2.716666; 0.174160
2.242506; 1.069914
3.308740; 1.105600
2.835756; 0.510876
2.310284; 1.532774
3.630598; 1.961998
3.176064; 0.795232
2.968656; 1.881170
2.087600; 0.790932
3.802312; 1.512524
2.223052; 0.246960
2.329362; 1.069196
3.687920; 1.245276
2.229988; 1.847754
3.174754; 0.697906
2.260262; 0.924124
2.872068; 0.502768
3.994040; 0.180808
3.608370; 0.829796
2.691686; 0.951358
3.395274; 1.354988
3.946060; 1.604042
3.182924; 0.914716
3.485214; 1.270524
2.738352; 1.287526
3.815754; 0.961404
2.567190; 0.145116
2.030602; 1.287814
3.390394; 1.293294
3.135568; 1.597852
3.991202; 0.428534
2.521978; 1.895974
2.931304; 0.516018
2.076782; 1.572378
2.378518; 1.801172
2.523736; 1.773792
2.188864; 1.502500
2.410538; 1.371788
2.417216; 1.895752
3.675018; 0.188272
2.215982; 1.490772
2.182380; 0.783172
2.668592; 0.212982
2.070986; 0.058986
2.538982; 0.239260
3.656840; 0.530184
2.667794; 1.211522
2.426158; 0.631802
2.760244; 1.535644
2.204180; 1.138762
2.369522; 1.760620
3.945258; 0.558386
3.263120; 0.355796
2.962880; 0.713040
3.284254; 1.670602
2.901312; 0.532940
2.194078; 1.083694
3.316114; 0.862670
2.329380; 0.419804
3.954362; 0.868362
3.691768; 0.643906
2.431250; 1.392268
3.855428; 1.890112
2.024070; 0.615672
2.458462; 1.260956
2.787138; 0.827984
3.021576; 0.732396
2.419074; 1.317402
2.120896; 1.381954
2.030442; 1.405150
2.085260; 1.964460
3.938092; 0.279338
2.080858; 0.286910
3.142010; 0.410238
3.739418; 0.129076
2.311306; 0.463892
2.772982; 0.742556
3.856160; 0.628410
3.665374; 0.912934
3.244082; 0.123836
3.206594; 0.031220
3.984524; 1.260876
3.796320; 0.403598
2.578278; 0.949920
2.818258; 1.641424
3.387776; 0.903518
3.605884; 0.358572
3.182858; 1.686742
2.645482; 1.357572
3.129686; 1.417604
3.486648; 1.440992
3.881496; 1.292334
3.216252; 0.770360
3.920744; 0.881626
2.716000; 0.197530
2.038166; 0.955298
3.261454; 0.022690
2.216174; 0.090478
3.458994; 0.794452
3.040398; 0.277252
3.468582; 0.428174
3.180770; 1.074466
2.786746; 1.396332
3.793914; 0.464932
2.753904; 0.923600
2.915242; 1.273256
2.364592; 1.829442
2.565590; 1.580844
2.599804; 1.519038
3.495176; 0.348508
2.749272; 1.533342
3.303806; 1.043430
2.588738; 1.519982
3.133908; 0.047732
3.347138; 1.207012
3.357688; 0.815720
3.635186; 0.538458
2.922892; 1.454638
3.934792; 0.716806
2.952274; 1.721400
3.640406; 1.867516
2.994658; 1.037702
3.696960; 0.592952
3.651250; 1.329468
2.111992; 1.146426
2.710680; 1.893968
3.712474; 0.014486
2.937400; 1.333916
2.567172; 1.104012
2.414352; 0.947016
2.311024; 1.772040
2.795440; 0.978916
2.310498; 1.718332
2.433554; 1.277994
3.467842; 0.418532
2.999396; 1.108248
2.286050; 1.026758
3.178654; 1.015714
2.652414; 0.829906
2.345182; 1.797110
3.009036; 1.055862
3.691080; 0.721510
2.103052; 0.628480
3.088130; 1.702930
3.732492; 1.502482
2.649946; 1.076222
3.274522; 1.445386
2.055138; 0.617726
2.196424; 1.521396
2.928424; 1.664266
3.939928; 0.960524
3.805220; 0.225978
3.987282; 0.983874
2.274396; 0.639698
2.846484; 1.652282
3.469512; 1.855522
2.708144; 1.160592
2.577032; 1.843902
2.821776; 1.665164
3.546832; 1.586974
2.200350; 1.229482
2.663196; 1.474874
2.674868; 1.751038
3.125304; 1.903996
3.272434; 0.053728
3.568264; 1.212362
3.014254; 1.373484
2.471046; 0.034240
3.390062; 0.745442
3.706642; 0.236548
2.397726; 1.176156
2.092070; 0.138574
3.369452; 1.701806
3.982476; 0.191230
2.399674; 0.562012
2.810908; 0.600026
3.791494; 0.506808
3.107604; 1.499068
2.257846; 1.265612
3.403064; 1.530280
3.319340; 0.004032
2.742642; 1.366298
2.410220; 0.246392
2.433244; 1.800284
2.991836; 1.172590
3.069536; 1.389562
3.381450; 0.194310
2.560840; 0.750904
2.928820; 0.543318
3.974838; 1.328496
2.138034; 1.818450
2.961226; 1.929530
2.325258; 1.101534
2.461302; 0.583104
2.367146; 1.864366
3.146088; 0.719190
3.868400; 0.921434
3.118194; 0.278620
3.167828; 0.584142
3.111608; 0.159664
3.756732; 0.181144
2.581930; 1.138184
3.408158; 0.175474
2.921792; 0.336980
3.751496; 1.929334
2.698180; 1.889532
3.747784; 0.692110
2.851766; 0.073042
3.793644; 1.313068
3.688850; 1.193494
3.177434; 0.834938
2.945388; 0.078538
2.789076; 1.096286
3.389864; 1.956904
3.680428; 0.501472
3.149272; 0.469866
3.715322; 0.763906
2.640754; 0.156184
2.939382; 1.562546
2.493164; 0.690878
3.491880; 1.191344
3.613114; 0.272368
3.883454; 0.464880
2.345410; 0.709802
3.777948; 1.066964
2.936000; 1.988088
2.934606; 1.881390
3.099330; 1.723682
2.977676; 0.489194
3.680588; 1.690810
2.023372; 0.829860
2.160676; 0.771398
2.626472; 1.834134
2.927582; 1.565854
3.396680; 0.453452
3.289436; 1.921264
3.644796; 0.902552
2.193632; 0.560956
2.400136; 1.571746
3.270758; 0.178086
2.638710; 0.206760
3.198878; 1.573316
3.120854; 0.298208
3.296998; 1.131234
3.820108; 0.010290
2.822044; 1.843480
3.872856; 0.015424
3.647582; 0.499328
3.849558; 0.575164
3.097886; 0.278942
3.028616; 0.387322
3.232910; 1.706118
2.322578; 0.459246
2.267074; 0.722716
2.030992; 0.570536
3.933506; 1.702406
3.810000; 0.165088
2.308426; 0.930854
2.463296; 0.638130
2.062090; 0.283404
2.648420; 1.916838
3.159588; 0.521276
3.932264; 0.807170
2.053308; 0.814526
2.415040; 1.151194
2.126174; 0.476360
2.571222; 1.359084
3.215182; 1.926504
2.851036; 0.514960
3.681924; 0.882028
3.085498; 0.648134
3.617140; 0.895498
2.813222; 1.925566
2.859058; 1.276520
2.563696; 1.953852
2.592628; 1.212118
3.870690; 0.784922
2.766098; 0.835658
3.592092; 1.852112
2.682890; 1.039836
3.003306; 0.809064
2.548902; 0.607232
3.200852; 1.764084
3.566442; 0.051888
2.279046; 1.248366
3.966622; 1.364544
3.896502; 1.583762
3.292746; 0.709724
2.542032; 1.184508
3.018948; 1.105730
3.138360; 0.644282
3.350552; 1.009052
3.429204; 1.149354
2.877414; 0.054000
3.001466; 1.560304
2.126542; 1.037478
3.402072; 0.675444
2.677414; 1.635630
2.439528; 0.243856
3.687518; 0.718574
2.524928; 0.686844
3.115822; 0.421430
3.303310; 1.441274
2.163858; 1.845344
2.625782; 0.215512
3.983778; 1.764144
3.892498; 0.367034
3.805900; 1.321702
2.549092; 0.683314
2.408406; 0.583264
3.276324; 0.534948
2.653446; 0.678396
2.243096; 1.330860
2.314026; 0.682626
3.574718; 1.034250
2.433904; 1.132350
2.753798; 1.549728
3.553780; 0.057110
2.991002; 0.750342
2.935158; 0.649488
3.998558; 1.951640
2.413632; 1.891056
3.351378; 0.219532
2.245462; 1.900470
3.935552; 0.653870
3.516438; 1.211876
2.221522; 0.169884
2.922976; 1.497324
3.500746; 1.237004
2.179950; 0.108168
3.303958; 1.646558
3.240518; 0.057756
3.196286; 1.827002
3.147570; 1.219992
2.577344; 0.082728
3.869482; 0.575904
3.067072; 1.315818
3.499664; 0.418450
2.568056; 1.745128
3.351626; 0.503608
3.431702; 0.868064
2.748188; 0.685928
2.070654; 1.671164
2.183252; 1.571400
3.940872; 1.395906
2.712272; 1.244830
3.042466; 1.952790
2.335292; 1.271456
2.812496; 1.482862
3.524154; 1.389840
2.598296; 1.393636
2.998448; 1.665368
3.742158; 0.498114
3.116524; 0.310214
3.275946; 0.468150
2.813822; 0.707648
2.368918; 1.562010
3.393576; 0.439572
2.265880; 0.609534
3.043676; 0.206752
2.005440; 1.755948
2.484288; 1.047906
2.741442; 0.819580
3.352068; 1.553938
2.302442; 0.876222
3.976484; 0.900738
3.302562; 0.007636
3.598812; 1.044720
3.538454; 0.715336
3.354936; 0.814400
2.216190; 1.201462
2.554752; 1.617812
3.796178; 1.948330
2.057386; 0.062058
2.557864; 0.133766
3.301514; 1.596008
3.889716; 1.785802
3.676620; 1.663862
2.605382; 1.028688
3.217802; 0.907826
3.904910; 1.194286
2.841268; 0.240176
2.234626; 0.440080
3.284896; 1.773082
3.155416; 0.639832
2.587482; 1.371606
2.874000; 1.142236
2.989420; 0.670178
2.123270; 0.079510
3.764940; 1.713838
2.213276; 1.066454
3.309846; 1.135696
2.852258; 0.019170
2.799560; 1.457640
3.047858; 1.050066
3.398170; 1.985472
2.244352; 1.272144
2.225648; 1.511682
3.712224; 1.510546
3.284764; 1.900346
3.183082; 1.872248
2.304656; 0.057082
2.047188; 0.326780
3.759964; 1.203162
2.406290; 1.524904
2.917000; 1.652272
2.591360; 1.259550
3.820672; 1.443618
3.278722; 1.652936
3.933962; 0.326580
2.703002; 0.364838
3.344758; 1.980058
3.636982; 1.570406
3.491742; 1.349206
2.113656; 0.776506
2.282256; 1.296740
3.681458; 0.586914
2.386526; 1.728646
2.913694; 0.146492
2.931808; 0.352690
3.671396; 0.881512
3.037666; 0.262756
2.141064; 0.858338
2.739078; 0.452490
2.511276; 1.705746
2.779070; 1.214278
2.070584; 1.156532
2.227042; 1.707566
2.726940; 1.718784
2.089476; 0.840596
3.527994; 0.371734
3.170040; 1.209454
2.958648; 1.556568
3.970804; 0.905046
2.735764; 1.935318
3.257736; 1.439864
2.816830; 0.295402
2.735326; 1.990598
3.153742; 1.474404
2.443088; 0.697722
3.180150; 0.254864
2.944704; 0.283438
3.411396; 1.171746
3.991004; 1.171040
2.890530; 1.113186
2.011638; 0.418526
3.484920; 0.214382
2.660684; 1.476272
2.803654; 0.631488
2.381318; 1.539418
2.566806; 1.639056
2.979284; 0.416342
3.934458; 1.714610
3.439644; 0.120904
2.221718; 0.915438
2.818626; 0.434574
3.170302; 1.763332
2.718012; 1.614402
3.967782; 1.741722
2.785444; 1.891018
2.854908; 1.829786
2.309544; 1.372532
2.044168; 0.002932
3.881508; 0.847824
2.634420; 0.262826
3.419946; 0.233932
2.934586; 1.431934
3.682978; 1.901750
3.146544; 0.155326
2.022654; 0.400968
3.070764; 1.873986
2.835542; 1.273770
2.670022; 0.586258
2.888174; 0.637804
2.327980; 0.706322
2.528822; 0.215592
2.536108; 1.871070
3.588124; 1.612980
3.874002; 1.469632
3.493508; 1.541128
2.765164; 0.913456
2.807764; 1.699750
2.345390; 0.490742
3.601500; 0.524640
2.646068; 0.656860
2.925608; 1.716834
3.563550; 0.793854
2.023308; 0.233572
3.380112; 0.911482
3.904080; 0.740798
2.650508; 1.465608
2.956390; 0.219320
3.336678; 1.577220
3.832302; 0.243386
2.079556; 0.358514
3.784514; 0.844720
3.271970; 0.592278
3.577176; 0.650066
2.115724; 0.211380
2.207410; 0.761792
3.900944; 1.133018
3.511330; 1.464494
2.959576; 1.534640
3.698066; 0.339688
3.478826; 1.602148
2.113190; 0.129336
3.067756; 1.069582
2.348656; 1.437138
3.679506; 1.213662
3.680524; 1.759062
3.572178; 0.497742
3.636488; 1.876852
2.122724; 0.246368
2.526918; 0.238448
2.457748; 0.734328
2.032946; 0.358694
2.900050; 0.576980
3.823188; 0.892330
3.144324; 0.553960
3.232020; 0.623152
3.188812; 1.345210
3.785192; 1.289272
3.447496; 1.166552
2.726410; 1.127002
3.412920; 1.439640
3.918770; 0.985098
2.970086; 1.555258
2.861950; 1.092812
3.801626; 0.421574
3.331260; 1.292078
2.188606; 1.364206
2.683476; 0.121362
2.973892; 1.539370
3.013692; 0.118216
2.093330; 1.278416
2.741368; 0.314846
3.656332; 1.559264
3.604118; 0.136532
3.758522; 1.363232
3.263536; 1.171442
3.835576; 1.182306
2.156540; 0.805664
3.770268; 0.051194
3.898476; 0.604598
3.505472; 0.262440
2.929380; 0.726784
2.659352; 1.612858
2.848146; 1.633244
3.152228; 0.894542
3.751460; 0.278262
3.205664; 1.525534
2.593108; 0.861996
2.117502; 1.229930
2.998528; 1.876024
2.593162; 1.294768
3.047466; 1.461444
3.509778; 0.236710
2.267108; 1.280046
3.320610; 1.198288
3.884644; 0.826082
2.493432; 1.846730
3.552866; 0.185488
3.459588; 1.433716
3.818732; 1.644520
2.328260; 0.602898
3.922782; 0.566628
3.161136; 1.548594
3.428624; 1.278638
3.811228; 1.459856
2.187368; 0.404390
2.754626; 1.234834
2.898538; 0.264404
3.471546; 1.165646
3.544452; 0.792156
3.396638; 0.461800
2.650942; 0.922776
2.308530; 1.236514
3.108264; 0.800822
2.670230; 1.959702
2.445342; 0.031194
3.595304; 1.400828
2.597822; 0.756440
3.982126; 1.059150
3.067782; 1.793354
2.519008; 1.255150
3.230450; 1.273634
3.522690; 0.128988
2.570742; 0.026940
2.327340; 1.147898
3.851800; 0.756682
2.642404; 0.502742
3.679458; 0.950934
3.739256; 0.787724
2.784462; 1.442192
2.747426; 0.262508
2.506090; 0.342730
3.663338; 0.136618
2.131874; 0.678168
3.195768; 0.232360
2.471524; 0.747480
3.487512; 1.701974
3.053818; 1.010202
3.830962; 1.624562
2.069846; 1.191006
2.772460; 1.921646
3.947690; 1.414864
3.457092; 1.627148
3.398504; 0.229054
2.414872; 1.215670
3.671246; 0.195002
3.478178; 1.210040
3.570436; 0.174220
3.346658; 0.735014
2.852390; 1.575132
2.967376; 1.323914
2.322612; 1.487592
2.058592; 0.409136
2.497794; 0.922258
2.033698; 1.600344
2.113266; 1.838862
3.521990; 0.060956
2.286432; 0.979082
2.720808; 0.717640
3.208136; 0.168386
2.966014; 1.912086
2.363388; 0.444192
3.122128; 0.966530
2.618414; 1.501490
2.734248; 0.503508
3.076622; 1.701624
2.860126; 0.431940
3.189216; 0.918718
3.873780; 0.719714
3.840976; 1.907478
2.320058; 0.986946
2.779044; 1.842048
2.080606; 0.098180
3.853836; 0.801416
3.848524; 1.061972
2.969802; 0.814538
2.006764; 0.365894
3.258732; 1.128892
2.365128; 0.909850
3.663086; 1.099378
2.446062; 1.772414
2.801002; 1.306188
3.237058; 1.022924
2.224906; 1.110838
3.742638; 1.098586
3.018316; 0.062698
2.085534; 0.830064
2.937450; 1.198844
2.928246; 0.791286
2.000260; 1.809474
2.885964; 0.970062
2.624014; 0.892728
2.368662; 0.915450
3.054324; 0.733790
3.825300; 0.717410
3.833168; 1.304066
2.489824; 1.666876
2.610254; 1.726882
2.689800; 1.867864
2.837720; 0.432438
2.966450; 0.888740
3.527840; 0.084688
2.751510; 1.497996
3.283534; 0.712460
3.321986; 0.316498
2.521934; 0.207950
3.286562; 1.145948
2.133382; 0.687928
2.061398; 1.187706
3.421718; 0.919402
3.905118; 1.254888
2.223468; 1.427646
2.921764; 0.833722
2.187234; 1.611564
3.734290; 0.057658
3.076706; 1.733446
2.946400; 1.637252
3.818134; 1.697910
3.135248; 0.134372
2.410370; 0.457234
3.483576; 1.965008
3.697890; 1.802842
3.110958; 1.831272
2.490770; 0.205060
3.018980; 1.912488
3.124464; 1.956802
3.167376; 1.347932
2.417152; 1.121844
3.214360; 0.604386
3.766112; 0.948650
2.662046; 0.842820
2.682096; 0.641150
2.480072; 1.532936
2.339060; 0.648024
2.700012; 1.782134
3.105258; 1.216292
2.779846; 0.803148
3.019134; 1.890804
3.667126; 1.509904
2.095866; 0.686106
3.422394; 0.253034
3.675612; 1.622474
3.600966; 0.092764
3.777024; 1.848030
2.697152; 1.543136
3.829386; 0.391902
3.418660; 1.544186
3.033052; 0.931436
2.109826; 0.404816
3.579460; 0.809840
3.219654; 1.717424
2.026132; 1.999500
3.553276; 0.077972
3.890306; 1.220402
3.587876; 1.018876
2.939212; 0.042974
3.271910; 0.614824
2.698154; 1.905580
2.707590; 0.475178
2.786316; 0.437446
2.018314; 0.615702
2.829348; 0.469680
2.159888; 0.895104
3.401116; 0.269716
3.299920; 0.980578
2.112260; 0.519574
3.730706; 1.171096
2.519074; 1.283982
3.249068; 1.442084
3.537090; 1.869650
3.493664; 0.476302
3.912624; 0.765574
2.123832; 0.610778
3.703860; 1.864126
2.118660; 0.490176
3.334276; 1.169680
3.105878; 1.196328
3.639360; 0.298470
2.091432; 1.040476
3.600890; 1.391352
3.053758; 0.745854
3.910926; 1.817168
3.916952; 1.462704
2.133856; 0.198724
3.937494; 1.670946
2.068374; 1.431158
3.179952; 1.013704
2.196734; 0.336488
2.657186; 1.900594
2.200614; 0.775848
3.423474; 1.534890
3.945528; 1.562056
2.731218; 1.584888
3.860526; 0.822650
3.658068; 0.494122
3.246706; 1.744532
3.239976; 0.190336
3.561700; 0.189632
2.685746; 1.695556
3.421062; 0.623240
3.366502; 0.522140
2.054398; 1.579160
2.568548; 1.283836
3.915648; 1.225736
2.217134; 0.116264
3.034288; 1.640608
2.683858; 0.012520
3.202664; 0.447782
2.630112; 0.095896
2.303136; 0.288180
3.622722; 1.549844
2.032712; 1.895402
2.772884; 0.627118
2.085036; 1.458630
2.322674; 0.538802
2.081870; 0.721882
2.093646; 0.136270
2.301042; 0.662196
2.452810; 1.249394
3.887932; 0.669946
3.365658; 1.954924
2.310554; 1.082222
3.967444; 0.545924
3.530004; 0.597556
3.674524; 0.865844
2.885736; 1.297246
2.415688; 1.951154
3.192648; 1.188574
2.578272; 0.310388
3.679908; 0.900946
3.881894; 1.761780
2.655532; 1.975542
2.930754; 0.956574
2.637738; 1.383564
2.205970; 1.558374
3.086214; 0.604332
3.513298; 0.429474
2.719258; 1.480742
2.008102; 0.249262
2.078298; 1.682626
3.115108; 1.996738
2.979872; 0.563500
3.947892; 1.205224
2.784778; 1.558868
3.515614; 0.464688
3.492520; 1.397508
3.259172; 0.148052
2.405754; 1.222630
3.104628; 1.043492
3.638898; 0.343302
2.601866; 0.725114
3.980338; 0.115164
2.187292; 0.699598
2.628610; 0.195394
3.981564; 0.706908
3.878020; 0.129376
2.703648; 1.890596
3.725582; 1.684244
3.095820; 0.510360
3.243114; 1.644138
2.007752; 1.768338
2.074352; 0.299628
3.916390; 0.480106
3.522258; 0.053722
3.523600; 0.193862
3.429728; 1.158170
3.951680; 1.410068
2.306040; 0.138972
